Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (MT) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:31:46  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"MT","NOVO SANTO ANTONIO","PAN","Vereador","0","0","0","0","1.079","0.000",
"MT","NOVO SAO JOAQUIM","PAN","Vereador","0","0","0","0","4.385","0.000",
"MT","PARANAITA","PAN","Vereador","0","0","0","0","6.400","0.000",
"MT","PARANATINGA","PAN","Vereador","0","0","0","0","9.739","0.000",
"MT","PEDRA PRETA","PAN","Vereador","0","0","0","0","8.092","0.000",
"MT","PEIXOTO DE AZEVEDO","PAN","Vereador","0","0","0","0","14.294","0.000",
"MT","PLANALTO DA SERRA","PAN","Vereador","0","0","0","0","1.864","0.000",
"MT","PRIMAVERA DO LESTE","PAN","Prefeito","0","0","0","0","20.522","0.000",
"MT","QUERENCIA","PAN","Prefeito","0","0","0","0","4.574","0.000",
"MT","RESERVA DO CABACAL","PAN","Prefeito","0","0","0","0","1.497","0.000",
"MT","RIBEIRAO CASCALHEIRA","PAN","Prefeito","0","0","0","0","4.713","0.000",
"MT","RIBEIRAOZINHO","PAN","Prefeito","0","0","0","0","1.540","0.000",
"MT","RIO BRANCO","PAN","Prefeito","0","0","0","0","3.293","0.000",
"MT","RONDOLANDIA","PAN","Prefeito","0","0","0","0","1.848","0.000",
"MT","RONDONOPOLIS","PAN","Prefeito","0","0","0","0","86.149","0.000",
"MT","ROSARIO OESTE","PAN","Prefeito","0","0","0","0","9.796","0.000",
"MT","SALTO DO CEU","PAN","Prefeito","0","0","0","0","2.653","0.000",
"MT","SANTA CARMEM","PAN","Prefeito","0","0","0","0","2.331","0.000",
"MT","SANTA CRUZ DO XINGU","PAN","Prefeito","0","0","0","0","1.258","0.000",
"MT","SANTA RITA DO TRIVELATO","PAN","Prefeito","0","0","0","0","1.240","0.000",
"MT","SANTA TEREZINHA","PAN","Prefeito","0","0","0","0","3.345","0.000",
"MT","SANTO AFONSO","PAN","Prefeito","0","0","0","0","1.904","0.000",
"MT","SANTO ANTONIO DO LESTE","PAN","Prefeito","0","0","0","0","2.026","0.000",
"MT","SANTO ANTONIO DO LEVERGER","PAN","Prefeito","0","0","0","0","9.861","0.000",
"MT","SAO FELIX DO ARAGUAIA","PAN","Prefeito","0","0","0","0","4.949","0.000",
"MT","SAO JOSE DO POVO","PAN","Prefeito","0","0","0","0","2.268","0.000",
"MT","SAO JOSE DO RIO CLARO","PAN","Prefeito","0","0","0","0","7.397","0.000",
"MT","SAO JOSE DO XINGU","PAN","Prefeito","0","0","0","0","2.766","0.000",
"MT","SAO JOSE DOS QUATRO MARCOS","PAN","Prefeito","0","0","0","0","11.245","0.000",
"MT","SAO PEDRO DA CIPA","PAN","Prefeito","0","0","0","0","2.010","0.000",
"MT","SAPEZAL","PAN","Prefeito","0","0","0","0","5.876","0.000",
"MT","SERRA NOVA DOURADA","PAN","Prefeito","0","0","0","0","864","0.000",
"MT","SINOP","PAN","Prefeito","0","0","0","0","47.940","0.000",
"MT","SORRISO","PAN","Prefeito","0","0","0","0","24.624","0.000",
"MT","TABAPORA","PAN","Prefeito","0","0","0","0","4.042","0.000",
"MT","TANGARA DA SERRA","PAN","Prefeito","0","0","0","0","36.599","0.000",
"MT","TAPURAH","PAN","Prefeito","0","0","0","0","3.629","0.000",
"MT","TERRA NOVA DO NORTE","PAN","Prefeito","0","0","0","0","7.037","0.000",
"MT","TESOURO","PAN","Prefeito","0","0","0","0","2.098","0.000",
"MT","TORIXOREU","PAN","Prefeito","0","0","0","0","3.033","0.000",
"MT","UNIAO DO SUL","PAN","Prefeito","0","0","0","0","2.022","0.000",
"MT","VALE DE SAO DOMINGOS","PAN","Prefeito","0","0","0","0","2.179","0.000",
"MT","VARZEA GRANDE","PAN","Prefeito","0","0","0","0","116.453","0.000",
"MT","VERA","PAN","Prefeito","0","0","0","0","5.140","0.000",
"MT","VILA BELA DA SANTISSIMA TRINDADE","PAN","Prefeito","0","0","0","0","6.391","0.000",
"MT","VILA RICA","PAN","Prefeito","0","0","0","0","9.241","0.000",
"MT","ACORIZAL","PAN","Prefeito","0","0","0","0","4.111","0.000",
"MT","AGUA BOA","PAN","Prefeito","0","0","0","0","8.851","0.000",
"MT","ALTA FLORESTA","PAN","Prefeito","0","0","0","0","25.945","0.000",
"MT","ALTO ARAGUAIA","PAN","Prefeito","0","0","0","0","7.469","0.000",
"MT","ALTO GARCAS","PAN","Prefeito","0","0","0","0","5.427","0.000",
"MT","ALTO PARAGUAI","PAN","Prefeito","0","0","0","0","4.717","0.000",
"MT","ALTO TAQUARI","PAN","Prefeito","0","0","0","0","3.563","0.000",
"MT","APIACAS","PAN","Prefeito","0","0","0","0","3.990","0.000",
"MT","ARAGUAIANA","PAN","Prefeito","0","0","0","0","2.058","0.000",
"MT","ARAGUAINHA","PAN","Prefeito","0","0","0","0","899","0.000",
"MT","ARAPUTANGA","PAN","Prefeito","0","0","0","0","8.107","0.000",
"MT","ARENAPOLIS","PAN","Prefeito","0","0","0","0","5.859","0.000",
"MT","ARIPUANA","PAN","Prefeito","0","0","0","0","7.950","0.000",
"MT","BARAO DE MELGACO","PAN","Prefeito","0","0","0","0","4.652","0.000",
"MT","BARRA DO BUGRES","PAN","Prefeito","0","0","0","0","15.306","0.000",
"MT","BARRA DO GARCAS","PAN","Prefeito","0","0","0","0","29.957","0.000",
"MT","BOM JESUS DO ARAGUAIA","PAN","Prefeito","0","0","0","0","1.998","0.000",
"MT","BRASNORTE","PAN","Prefeito","0","0","0","0","6.167","0.000",
"MT","CACERES","PAN","Prefeito","0","0","0","0","41.291","0.000",
"MT","CAMPINAPOLIS","PAN","Prefeito","0","0","0","0","6.472","0.000",
"MT","CAMPO NOVO DO PARECIS","PAN","Prefeito","0","0","0","0","11.521","0.000",
"MT","CAMPO VERDE","PAN","Prefeito","0","0","0","0","12.569","0.000",
"MT","CAMPOS DE JULIO","PAN","Prefeito","0","0","0","0","2.035","0.000",
"MT","CANABRAVA DO NORTE","PAN","Prefeito","0","0","0","0","2.692","0.000",
"MT","CANARANA","PAN","Prefeito","0","0","0","0","8.484","0.000",
"MT","CURVELANDIA","PAN","Prefeito","0","0","0","0","3.128","0.000",
"MT","DENISE","PAN","Prefeito","0","0","0","0","4.262","0.000",
"MT","DIAMANTINO","PAN","Prefeito","0","0","0","0","10.125","0.000",
"MT","DOM AQUINO","PAN","Prefeito","0","0","0","0","5.282","0.000",
"MT","FELIZ NATAL","PAN","Prefeito","0","0","0","0","4.097","0.000",
"MT","FIGUEIROPOLIS D'OESTE","PAN","Prefeito","0","0","0","0","2.162","0.000",
"MT","GAUCHA DO NORTE","PAN","Prefeito","0","0","0","0","2.570","0.000",
