Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (BA) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:24:55  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"BA","JUSSARI","PAN","Vereador","0","0","0","0","4.050","0.000",
"BA","JUSSIAPE","PAN","Vereador","0","0","0","0","5.794","0.000",
"BA","LAFAIETE COUTINHO","PAN","Vereador","0","0","0","0","2.614","0.000",
"BA","LAGOA REAL","PAN","Vereador","0","0","0","0","6.410","0.000",
"BA","LAJE","PAN","Vereador","0","0","0","0","12.707","0.000",
"BA","LAJEDAO","PAN","Vereador","0","0","0","0","2.996","0.000",
"BA","LAJEDINHO","PAN","Vereador","0","0","0","0","2.483","0.000",
"BA","LAJEDO DO TABOCAL","PAN","Vereador","0","0","0","0","4.751","0.000",
"BA","LAMARAO","PAN","Vereador","0","0","0","0","4.697","0.000",
"BA","LAPAO","PAN","Vereador","0","0","0","0","14.577","0.000",
"BA","LAURO DE FREITAS","PAN","Vereador","0","33","127","160","61.684","0.259",
"BA","LENCOIS","PAN","Vereador","0","0","0","0","4.544","0.000",
"BA","LICINIO DE ALMEIDA","PAN","Vereador","0","0","0","0","7.077","0.000",
"BA","LIVRAMENTO DE NOSSA SENHORA","PAN","Vereador","0","0","0","0","23.039","0.000",
"BA","LUIS EDUARDO MAGALHAES","PAN","Vereador","0","11","148","159","16.734","0.950",
"BA","MACAJUBA","PAN","Vereador","0","0","0","0","6.369","0.000",
"BA","MACARANI","PAN","Vereador","0","0","0","0","9.624","0.000",
"BA","MACAUBAS","PAN","Vereador","0","0","0","0","20.834","0.000",
"BA","MACURURE","PAN","Vereador","0","0","0","0","4.999","0.000",
"BA","MADRE DE DEUS","PAN","Vereador","0","6","0","6","9.777","0.061",
"BA","MAETINGA","PAN","Vereador","0","0","0","0","4.030","0.000",
"BA","MAIQUINIQUE","PAN","Vereador","0","0","0","0","4.578","0.000",
"BA","MAIRI","PAN","Vereador","0","0","0","0","10.664","0.000",
"BA","MALHADA","PAN","Vereador","0","0","0","0","8.586","0.000",
"BA","MALHADA DE PEDRAS","PAN","Vereador","0","0","0","0","5.328","0.000",
"BA","MANOEL VITORINO","PAN","Vereador","0","0","0","0","8.710","0.000",
"BA","MANSIDAO","PAN","Vereador","0","0","0","0","7.072","0.000",
"BA","MARACAS","PAN","Vereador","0","0","0","0","13.113","0.000",
"BA","MARAGOGIPE","PAN","Vereador","0","29","172","201","23.969","0.839",
"BA","MARAU","PAN","Vereador","0","0","0","0","8.624","0.000",
"BA","MARCIONILIO SOUZA","PAN","Vereador","0","0","0","0","5.495","0.000",
"BA","MASCOTE","PAN","Vereador","0","10","21","31","7.808","0.397",
"BA","MATA DE SAO JOAO","PAN","Vereador","0","0","0","0","21.454","0.000",
"BA","MATINA","PAN","Vereador","0","0","0","0","6.028","0.000",
"BA","MEDEIROS NETO","PAN","Vereador","0","0","0","0","11.706","0.000",
"BA","MIGUEL CALMON","PAN","Vereador","0","0","0","0","15.752","0.000",
"BA","MILAGRES","PAN","Vereador","0","0","0","0","6.521","0.000",
"BA","MIRANGABA","PAN","Vereador","0","0","0","0","8.036","0.000",
"BA","MIRANTE","PAN","Vereador","0","0","0","0","5.012","0.000",
"BA","MONTE SANTO","PAN","Vereador","0","0","0","0","26.784","0.000",
"BA","MORPARA","PAN","Vereador","0","0","0","0","5.519","0.000",
"BA","MORRO DO CHAPEU","PAN","Vereador","0","0","0","0","18.974","0.000",
"BA","MORTUGABA","PAN","Vereador","0","0","0","0","7.242","0.000",
"BA","MUCUGE","PAN","Vereador","0","0","0","0","4.019","0.000",
"BA","MUCURI","PAN","Vereador","0","36","192","228","16.471","1.384",
"BA","VALENCA","PAN","Vereador","0","0","0","0","38.071","0.000",
"BA","VARZEA DA ROCA","PAN","Vereador","0","0","0","0","7.761","0.000",
"BA","VARZEA DO POCO","PAN","Vereador","0","0","0","0","4.908","0.000",
"BA","VARZEA NOVA","PAN","Vereador","0","0","0","0","6.905","0.000",
"BA","VARZEDO","PAN","Vereador","0","0","0","0","5.477","0.000",
"BA","VEREDA","PAN","Vereador","0","0","0","0","4.339","0.000",
"BA","VITORIA DA CONQUISTA","PAN","Vereador","0","17","11","28","132.713","0.021",
"BA","WAGNER","PAN","Vereador","0","0","0","0","4.863","0.000",
"BA","WANDERLEY","PAN","Vereador","0","0","0","0","8.454","0.000",
"BA","XIQUE XIQUE","PAN","Vereador","0","0","0","0","24.990","0.000",
"BA","GANDU","PAN","Vereador","0","27","425","452","16.236","2.784",
"BA","GAVIAO","PAN","Vereador","0","0","0","0","3.364","0.000",
"BA","GENTIO DO OURO","PAN","Vereador","0","0","0","0","6.691","0.000",
"BA","GLORIA","PAN","Vereador","0","0","0","0","8.880","0.000",
"BA","GONGOGI","PAN","Vereador","0","0","0","0","4.500","0.000",
"BA","GOVERNADOR LOMANTO JUNIOR","PAN","Vereador","0","0","0","0","4.248","0.000",
"BA","GOVERNADOR MANGABEIRA","PAN","Vereador","0","0","0","0","10.967","0.000",
"BA","GUAJERU","PAN","Vereador","0","0","0","0","4.869","0.000",
"BA","GUANAMBI","PAN","Vereador","0","0","0","0","36.819","0.000",
"BA","GUARATINGA","PAN","Vereador","0","0","0","0","13.058","0.000",
"BA","HELIOPOLIS","PAN","Vereador","0","0","0","0","8.035","0.000",
"BA","IACU","PAN","Vereador","0","0","0","0","14.387","0.000",
"BA","IBIASSUCE","PAN","Vereador","0","0","0","0","5.570","0.000",
"BA","IBICARAI","PAN","Vereador","0","0","0","0","14.074","0.000",
"BA","IBICOARA","PAN","Vereador","0","0","0","0","6.739","0.000",
"BA","IBICUI","PAN","Vereador","0","0","0","0","8.358","0.000",
"BA","IBIPEBA","PAN","Vereador","0","0","0","0","10.175","0.000",
"BA","IBIPITANGA","PAN","Vereador","0","0","0","0","7.632","0.000",
"BA","IBIQUERA","PAN","Vereador","0","0","0","0","2.751","0.000",
"BA","IBIRAPITANGA","PAN","Vereador","0","0","0","0","10.544","0.000",
"BA","IBIRAPUA","PAN","Vereador","0","0","0","0","4.228","0.000",
"BA","IBIRATAIA","PAN","Vereador","0","0","0","0","11.762","0.000",
"BA","IBITIARA","PAN","Vereador","0","0","0","0","7.901","0.000",
"BA","IBITITA","PAN","Vereador","0","0","0","0","11.755","0.000",
"BA","IBOTIRAMA","PAN","Vereador","0","0","0","0","13.778","0.000",
"BA","ICHU","PAN","Vereador","0","0","0","0","4.276","0.000",
"BA","IGAPORA","PAN","Vereador","0","0","0","0","9.154","0.000",
"BA","IGRAPIUNA","PAN","Vereador","0","0","0","0","6.225","0.000",
"BA","IGUAI","PAN","Vereador","0","0","0","0","13.733","0.000",
"BA","INHAMBUPE","PAN","Vereador","0","0","0","0","18.622","0.000",
"BA","IPECAETA","PAN","Vereador","0","0","0","0","10.355","0.000",
"BA","IPIAU","PAN","Vereador","0","0","0","0","22.434","0.000",
"BA","IPUPIARA","PAN","Vereador","0","0","0","0","5.261","0.000",
"BA","IRAJUBA","PAN","Vereador","0","0","0","0","4.538","0.000",
"BA","IRAMAIA","PAN","Vereador","0","0","0","0","6.383","0.000",
"BA","IRARA","PAN","Vereador","0","0","0","0","16.341","0.000",
"BA","IRECE","PAN","Vereador","0","0","0","0","30.241","0.000",
"BA","ITABELA","PAN","Vereador","0","29","0","29","13.309","0.218",
"BA","ITABERABA","PAN","Vereador","0","40","546","586","31.733","1.847",
"BA","ITACARE","PAN","Vereador","0","36","434","470","7.675","6.124",
"BA","ITAETE","PAN","Vereador","0","0","0","0","6.891","0.000",
"BA","ITAGI","PAN","Vereador","0","0","0","0","7.892","0.000",
"BA","ITAGIBA","PAN","Vereador","1","19","203","222","8.606","2.580",
"BA","ITAGUACU DA BAHIA","PAN","Vereador","0","0","0","0","6.993","0.000",
"BA","ITAJU DO COLONIA","PAN","Vereador","0","0","0","0","4.424","0.000",
"BA","ITAJUIPE","PAN","Vereador","0","19","62","81","12.651","0.640",
"BA","ITAMARAJU","PAN","Vereador","0","27","540","567","33.795","1.678",
"BA","ITAMBE","PAN","Vereador","0","0","0","0","13.416","0.000",
"BA","ITANAGRA","PAN","Vereador","0","0","0","0","4.010","0.000",
"BA","ITANHEM","PAN","Vereador","0","0","0","0","12.145","0.000",
"BA","ITAPARICA","PAN","Vereador","0","7","21","28","9.967","0.281",
"BA","ITAPEBI","PAN","Vereador","0","0","0","0","6.491","0.000",
"BA","ITAPETINGA","PAN","Vereador","0","0","0","0","33.432","0.000",
"BA","ITAPICURU","PAN","Vereador","0","0","0","0","12.533","0.000",
"BA","RODELAS","PAN","Vereador","0","0","0","0","4.127","0.000",
"BA","RUY BARBOSA","PAN","Vereador","0","0","0","0","16.343","0.000",
"BA","SALINAS DA MARGARIDA","PAN","Vereador","0","0","0","0","6.218","0.000",
"BA","SALVADOR","PAN","Vereador","0","524","4,885","5,409","1.208.145","0.448",
