Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (PE) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:34:10  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"PE","BELO JARDIM","PAN","Prefeito","0","0","0","0","38.959","0.000",
"PE","BETANIA","PAN","Prefeito","0","0","0","0","4.748","0.000",
"PE","BEZERROS","PAN","Prefeito","0","0","0","0","31.111","0.000",
"PE","BODOCO","PAN","Prefeito","0","0","0","0","16.220","0.000",
"PE","BOM CONSELHO","PAN","Prefeito","0","0","0","0","20.829","0.000",
"PE","BOM JARDIM","PAN","Prefeito","0","0","0","0","20.137","0.000",
"PE","BONITO","PAN","Prefeito","0","0","0","0","19.764","0.000",
"PE","BREJAO","PAN","Prefeito","0","0","0","0","6.031","0.000",
"PE","BREJINHO","PAN","Prefeito","0","0","0","0","3.973","0.000",
"PE","BREJO DA MADRE DE DEUS","PAN","Prefeito","0","0","0","0","18.094","0.000",
"PE","BUENOS AIRES","PAN","Prefeito","0","0","0","0","7.693","0.000",
"PE","BUIQUE","PAN","Prefeito","0","0","0","0","21.188","0.000",
"PE","CABO","PAN","Prefeito","0","0","0","0","95.699","0.000",
"PE","CABROBO","PAN","Prefeito","0","0","0","0","14.765","0.000",
"PE","CACHOEIRINHA","PAN","Prefeito","0","0","0","0","11.043","0.000",
"PE","CAETES","PAN","Prefeito","0","0","0","0","10.622","0.000",
"PE","CALCADO","PAN","Prefeito","0","0","0","0","5.485","0.000",
"PE","CALUMBI","PAN","Prefeito","0","0","0","0","4.232","0.000",
"PE","CAMARAGIBE","PAN","Prefeito","0","0","0","0","77.399","0.000",
"PE","CAMOCIM DE SAO FELIX","PAN","Prefeito","0","0","0","0","9.872","0.000",
"PE","CAMUTANGA","PAN","Prefeito","0","0","0","0","5.536","0.000",
"PE","CANHOTINHO","PAN","Prefeito","0","0","0","0","12.756","0.000",
"PE","CAPOEIRAS","PAN","Prefeito","0","0","39","39","11.158","0.350",
"PE","CARNAIBA","PAN","Prefeito","0","0","0","0","9.094","0.000",
"PE","CARNAUBEIRA DA PENHA","PAN","Prefeito","0","0","0","0","6.762","0.000",
"PE","CARPINA","PAN","Prefeito","0","0","0","0","35.574","0.000",
"PE","CARUARU","PAN","Prefeito","0","0","0","0","136.979","0.000",
"PE","CASINHAS","PAN","Prefeito","0","0","0","0","7.393","0.000",
"PE","CATENDE","PAN","Prefeito","0","0","0","0","17.232","0.000",
"PE","CEDRO","PAN","Prefeito","0","0","0","0","5.819","0.000",
"PE","CHA DE ALEGRIA","PAN","Prefeito","0","0","0","0","4.081","0.000",
"PE","CHA GRANDE","PAN","Prefeito","0","0","0","0","11.217","0.000",
"PE","CONDADO","PAN","Prefeito","0","0","0","0","12.261","0.000",
"PE","CORRENTES","PAN","Prefeito","0","0","0","0","8.596","0.000",
"PE","CORTES","PAN","Prefeito","0","0","0","0","8.189","0.000",
"PE","CUMARU","PAN","Prefeito","0","0","0","0","10.794","0.000",
"PE","CUPIRA","PAN","Prefeito","0","0","0","0","12.397","0.000",
"PE","CUSTODIA","PAN","Prefeito","0","0","0","0","17.238","0.000",
"PE","DORMENTES","PAN","Prefeito","0","0","0","0","10.043","0.000",
