Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (SP) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:41:50  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"SP","GUARULHOS","PAN","Vereador","0","366","2,847","3,213","527.672","0.609",
"SP","GUATAPARA","PAN","Vereador","0","0","0","0","3.686","0.000",
"SP","GUZOLANDIA","PAN","Vereador","0","0","0","0","2.847","0.000",
"SP","HERCULANDIA","PAN","Vereador","0","0","0","0","5.245","0.000",
"SP","HOLAMBRA","PAN","Vereador","0","0","0","0","6.646","0.000",
"SP","HORTOLANDIA","PAN","Vereador","0","6","217","223","80.441","0.277",
"SP","IACANGA","PAN","Vereador","0","0","0","0","5.790","0.000",
"SP","IACRI","PAN","Vereador","0","0","0","0","3.977","0.000",
"SP","IARAS","PAN","Vereador","0","0","0","0","2.221","0.000",
"SP","IBATE","PAN","Vereador","0","0","0","0","15.885","0.000",
"SP","IBIRA","PAN","Vereador","0","0","0","0","6.241","0.000",
"SP","IBIRAREMA","PAN","Vereador","0","0","0","0","3.813","0.000",
"SP","IBITINGA","PAN","Vereador","0","0","0","0","28.217","0.000",
"SP","IBIUNA","PAN","Vereador","0","25","40","65","37.131","0.175",
"SP","ICEM","PAN","Vereador","0","0","0","0","5.005","0.000",
"SP","IEPE","PAN","Vereador","0","0","0","0","4.437","0.000",
"SP","IGARACU DO TIETE","PAN","Vereador","0","0","0","0","14.233","0.000",
"SP","IGARAPAVA","PAN","Vereador","0","0","0","0","17.478","0.000",
"SP","IGARATA","PAN","Vereador","0","0","0","0","5.091","0.000",
"SP","IGUAPE","PAN","Vereador","0","0","0","0","17.233","0.000",
"SP","ILHA COMPRIDA","PAN","Vereador","0","0","0","0","6.141","0.000",
"SP","ILHA SOLTEIRA","PAN","Vereador","0","0","0","0","14.538","0.000",
"SP","ILHABELA","PAN","Vereador","0","0","0","0","12.785","0.000",
"SP","INDAIATUBA","PAN","Vereador","0","61","910","971","89.094","1.090",
"SP","INDIANA","PAN","Vereador","0","0","0","0","3.540","0.000",
"SP","MARIAPOLIS","PAN","Vereador","0","0","0","0","2.701","0.000",
"SP","MARILIA","PAN","Vereador","0","116","957","1,073","109.556","0.979",
"SP","MARINOPOLIS","PAN","Vereador","0","0","0","0","1.684","0.000",
"SP","MARTINOPOLIS","PAN","Vereador","0","0","0","0","13.179","0.000",
"SP","MAUA","PAN","Vereador","0","162","3,218","3,380","210.272","1.607",
"SP","MENDONCA","PAN","Vereador","0","0","0","0","2.588","0.000",
"SP","MERIDIANO","PAN","Vereador","0","0","0","0","2.953","0.000",
"SP","MIGUELOPOLIS","PAN","Vereador","0","0","0","0","12.257","0.000",
"SP","MINEIROS DO TIETE","PAN","Vereador","0","0","0","0","6.842","0.000",
"SP","MIRA ESTRELA","PAN","Vereador","0","0","0","0","2.086","0.000",
"SP","MIRACATU","PAN","Vereador","0","0","0","0","11.778","0.000",
"SP","MIRANTE DO PARANAPANEMA","PAN","Vereador","0","0","0","0","9.786","0.000",
"SP","MIRASSOL","PAN","Vereador","0","0","0","0","28.238","0.000",
"SP","MIRASSOLANDIA","PAN","Vereador","0","0","0","0","2.804","0.000",
"SP","MOCOCA","PAN","Vereador","0","0","0","0","37.043","0.000",
"SP","MOGI DAS CRUZES","PAN","Vereador","0","0","0","0","188.156","0.000",
"SP","MOJI MIRIM","PAN","Vereador","0","0","0","0","44.703","0.000",
"SP","MOMBUCA","PAN","Vereador","0","0","0","0","2.351","0.000",
"SP","MONCOES","PAN","Vereador","0","0","0","0","1.574","0.000",
"SP","MONGAGUA","PAN","Vereador","0","15","485","500","23.192","2.156",
"SP","MONTE ALTO","PAN","Vereador","0","11","117","128","26.968","0.475",
"SP","MONTE APRAZIVEL","PAN","Vereador","0","0","0","0","11.940","0.000",
"SP","MONTE AZUL PAULISTA","PAN","Vereador","0","0","0","0","12.456","0.000",
"SP","MONTE CASTELO","PAN","Vereador","0","0","0","0","2.841","0.000",
"SP","MONTE MOR","PAN","Vereador","0","0","0","0","23.279","0.000",
"SP","MONTEIRO LOBATO","PAN","Vereador","0","0","0","0","3.078","0.000",
"SP","MORUNGABA","PAN","Vereador","0","0","0","0","6.793","0.000",
"SP","MOTUCA","PAN","Vereador","0","0","0","0","2.768","0.000",
"SP","MURUTINGA DO SUL","PAN","Vereador","0","0","0","0","2.802","0.000",
"SP","NANTES","PAN","Vereador","0","0","0","0","1.596","0.000",
"SP","NATIVIDADE DA SERRA","PAN","Vereador","0","0","0","0","5.172","0.000",
"SP","LOUVEIRA","PAN","Vereador","0","0","0","0","17.713","0.000",
"SP","LUCELIA","PAN","Vereador","0","0","0","0","10.945","0.000",
"SP","LUCIANOPOLIS","PAN","Vereador","0","0","0","0","1.481","0.000",
"SP","LUIS ANTONIO","PAN","Vereador","0","0","0","0","5.724","0.000",
"SP","LUISIANIA","PAN","Vereador","0","0","0","0","3.061","0.000",
"SP","LUPERCIO","PAN","Vereador","0","0","0","0","2.900","0.000",
"SP","LUTECIA","PAN","Vereador","0","0","0","0","1.971","0.000",
"SP","MACATUBA","PAN","Vereador","0","0","0","0","10.303","0.000",
"SP","MACAUBAL","PAN","Vereador","0","0","0","0","4.715","0.000",
"SP","MACEDONIA","PAN","Vereador","0","0","0","0","2.600","0.000",
"SP","MAGDA","PAN","Vereador","0","0","0","0","2.483","0.000",
"SP","MAIRINQUE","PAN","Vereador","0","23","316","339","26.374","1.285",
"SP","MAIRIPORA","PAN","Vereador","0","0","0","0","34.790","0.000",
"SP","MANDURI","PAN","Vereador","0","0","0","0","5.802","0.000",
"SP","MARABA PAULISTA","PAN","Vereador","0","0","0","0","2.829","0.000",
"SP","MARACAI","PAN","Vereador","0","0","0","0","8.994","0.000",
"SP","SANTA CRUZ DA CONCEICAO","PAN","Vereador","0","0","0","0","2.305","0.000",
"SP","SANTA CRUZ DA ESPERANCA","PAN","Vereador","0","0","0","0","1.346","0.000",
"SP","SANTA CRUZ DAS PALMEIRAS","PAN","Vereador","0","0","0","0","16.022","0.000",
"SP","SANTA CRUZ DO RIO PARDO","PAN","Vereador","0","0","0","0","24.137","0.000",
"SP","SANTA ERNESTINA","PAN","Vereador","0","0","0","0","3.577","0.000",
"SP","SANTA FE DO SUL","PAN","Vereador","0","0","0","0","16.807","0.000",
"SP","SANTA GERTRUDES","PAN","Vereador","0","0","0","0","11.819","0.000",
"SP","SANTA ISABEL","PAN","Vereador","0","0","0","0","27.376","0.000",
"SP","SANTA LUCIA","PAN","Vereador","0","0","0","0","5.639","0.000",
"SP","SANTA MARIA DA SERRA","PAN","Vereador","0","0","0","0","3.227","0.000",
"SP","SANTA MERCEDES","PAN","Vereador","0","0","0","0","1.799","0.000",
"SP","SANTA RITA D OESTE","PAN","Vereador","0","0","0","0","2.018","0.000",
"SP","SANTA RITA DO PASSA QUATRO","PAN","Vereador","0","0","0","0","16.359","0.000",
"SP","SANTA ROSA DE VITERBO","PAN","Vereador","0","0","0","0","14.217","0.000",
"SP","SANTA SALETE","PAN","Vereador","0","0","0","0","1.208","0.000",
"SP","SANTANA DA PONTE PENSA","PAN","Vereador","0","0","0","0","1.364","0.000",
