Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (RN) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:37:56  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"RN","SAO MIGUEL","PAN","Prefeito","0","0","0","0","11.888","0.000",
"RN","SAO MIGUEL DE TOUROS","PAN","Prefeito","0","0","0","0","4.526","0.000",
"RN","SAO PAULO DO POTENGI","PAN","Prefeito","0","0","0","0","9.094","0.000",
"RN","SAO PEDRO","PAN","Prefeito","0","0","0","0","4.878","0.000",
"RN","SAO RAFAEL","PAN","Prefeito","0","0","0","0","5.497","0.000",
"RN","SAO TOME","PAN","Prefeito","0","0","0","0","6.872","0.000",
"RN","SAO VICENTE","PAN","Prefeito","0","0","0","0","3.751","0.000",
"RN","SENADOR ELOI DE SOUZA","PAN","Prefeito","0","0","0","0","3.151","0.000",
"RN","SENADOR GEORGINO AVELINO","PAN","Prefeito","0","0","0","0","2.906","0.000",
"RN","SERRA CAIADA","PAN","Prefeito","0","0","0","0","5.174","0.000",
"RN","SERRA DE SAO BENTO","PAN","Prefeito","0","0","0","0","3.781","0.000",
"RN","SERRA DO MEL","PAN","Prefeito","0","0","0","0","6.333","0.000",
"RN","SERRA NEGRA DO NORTE","PAN","Prefeito","0","0","0","0","5.177","0.000",
"RN","SERRINHA","PAN","Prefeito","0","0","0","0","4.639","0.000",
"RN","SERRINHA DOS PINTOS","PAN","Prefeito","0","0","0","0","3.013","0.000",
"RN","SEVERIANO MELO","PAN","Prefeito","0","0","0","0","5.571","0.000",
"RN","SITIO NOVO","PAN","Prefeito","0","0","0","0","3.205","0.000",
"RN","TABOLEIRO GRANDE","PAN","Prefeito","0","0","0","0","1.783","0.000",
"RN","TAIPU","PAN","Prefeito","0","0","0","0","6.481","0.000",
"RN","TANGARA","PAN","Prefeito","0","0","0","0","7.993","0.000",
"RN","TENENTE ANANIAS","PAN","Prefeito","0","0","0","0","5.883","0.000",
"RN","TENENTE LAURENTINO CRUZ","PAN","Prefeito","0","0","0","0","3.516","0.000",
"RN","TIBAU","PAN","Prefeito","0","0","0","0","2.559","0.000",
"RN","TIBAU DO SUL","PAN","Prefeito","0","0","0","0","5.647","0.000",
"RN","TIMBAUBA DOS BATISTAS","PAN","Prefeito","0","0","0","0","1.825","0.000",
"RN","TOUROS","PAN","Prefeito","0","0","0","0","15.023","0.000",
"RN","TRIUNFO POTIGUAR","PAN","Prefeito","0","0","0","0","3.010","0.000",
"RN","UMARIZAL","PAN","Prefeito","0","0","0","0","7.421","0.000",
"RN","UPANEMA","PAN","Prefeito","0","0","0","0","7.509","0.000",
"RN","VARZEA","PAN","Prefeito","0","0","0","0","3.212","0.000",
"RN","VENHA VER","PAN","Prefeito","0","0","0","0","2.332","0.000",
