Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (MARANHAO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:50:34  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","MA","ANAJATUBA","PV","43456","RAIMUNDO RODRIGUES NETO","286","Suplente","2.068","PT / PV",
"Vereador","MA","ANAJATUBA","PDT","12688","ROMÁRIO MOREIRA DUTRA","518","Eleito por Média","3.745","PDT / PTB / PMN / PSB",
"Vereador","MA","ANAJATUBA","PV","43258","TOMAZIA MENDES BARBOSA","68","Suplente","0.492","PT / PV",
"Vereador","MA","ANAJATUBA","PSC","20456","VALDEMIR ROCHA VIANA","260","Suplente","1.880","(sem coligação)",
"Vereador","MA","ANAJATUBA","PV","43789","WADER PEREIRA REGO","250","Suplente","1.807","PT / PV",
"Vereador","MA","ANAJATUBA","PSC","20555","WALDEVIR DE LIMA BORGES","56","Suplente","0.405","(sem coligação)",
"Vereador","MA","ANAPURUS","PSB","40611","ADEMAR ESTEVES DE SANTANA","532","Eleito","7.293","PTN / PSC / PL / PFL / PSB",
"Vereador","MA","ANAPURUS","PSC","20202","ADINAEL VIEIRA MARQUES","203","Suplente","2.783","PTN / PSC / PL / PFL / PSB",
"Vereador","MA","ANAPURUS","PSC","20789","ALBETIZA MEIRELES DA COSTA","177","Suplente","2.426","PTN / PSC / PL / PFL / PSB",
"Vereador","MA","ANAPURUS","PSC","20000","ANASTACIO ALVES DO NASCIMENTO","248","Suplente","3.400","PTN / PSC / PL / PFL / PSB",
"Vereador","MA","ANAPURUS","PSC","20123","ANTONIO FRANCISCO PASSOS MONTELES","172","Suplente","2.358","PTN / PSC / PL / PFL / PSB",
"Vereador","MA","ANAPURUS","PTB","14444","ANTONIO JOSÉ GONÇALVES DOS REIS FILHO","460","Eleito","6.306","PP / PT / PTB / PMDB / PV",
