Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (PERNAMBUCO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:58:17  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","PE","AGUAS BELAS","PSDB","45345","GERALDO CARNEIRO DOS SANTOS","543","Suplente","2.657","PSDB / PMDB",
"Vereador","PE","AGUAS BELAS","PMDB","15745","GERALDO MARTINS DE OLIVEIRA","122","Suplente","0.597","PSDB / PMDB",
"Vereador","PE","AGUAS BELAS","PFL","25111","GIZELIA BARROS DE OLIVEIRA","88","Não eleito","0.431","PTN / PFL / PV",
"Vereador","PE","AGUAS BELAS","PDT","12645","HELENO MARTINS DE LIMA","416","Suplente","2.036","PP / PDT",
"Vereador","PE","AGUAS BELAS","PSDB","45145","HILMA TAVARES DE ALMEIDA","398","Suplente","1.948","PSDB / PMDB",
"Vereador","PE","AGUAS BELAS","PT","13333","IVANILDA PAZ DOS SANTOS","156","Suplente","0.763","PT / PPS / PSB / PRP / PC do B",
"Vereador","PE","AGUAS BELAS","PC do B","65777","IVONE PONTES DA CRUZ","179","Suplente","0.876","PT / PPS / PSB / PRP / PC do B",
"Vereador","PE","AGUAS BELAS","PP","11245","IZAQUIEL SATURNINO DOS SANTOS","473","Eleito por Média","2.315","PP / PDT",
"Vereador","PE","AGUAS BELAS","PP","11945","JOSÉ ABELARDO ALVES RAMOS","148","Suplente","0.724","PP / PDT",
"Vereador","PE","AGUAS BELAS","PP","11345","JOSÉ BERTULINO DA SILVA","150","Suplente","0.734","PP / PDT",
"Vereador","PE","AGUAS BELAS","PRONA","56123","JOSÉ FERREIRA DE MELO","1","Suplente","0.005","PTB / PSL / PL / PMN / PRONA",
"Vereador","PE","AGUAS BELAS","PT","13213","JOSÉ FERREIRA DOS SANTOS","109","Suplente","0.533","PT / PPS / PSB / PRP / PC do B",
"Vereador","PE","AGUAS BELAS","PC do B","65111","JOSÉ FRANCISCO DA SILVA","291","Suplente","1.424","PT / PPS / PSB / PRP / PC do B",
"Vereador","PE","AGUAS BELAS","PP","11645","JOSE FREDERICO DA SILVA","414","Suplente","2.026","PP / PDT",
"Vereador","PE","AGUAS BELAS","PSL","17177","JOSÉ HELENO FERREIRA DE SÁ","51","Suplente","0.250","PTB / PSL / PL / PMN / PRONA",
"Vereador","PE","AGUAS BELAS","PRP","44555","JOSÉ NEIVA DE SIQUEIRA","107","Suplente","0.524","PT / PPS / PSB / PRP / PC do B",
"Vereador","PE","AGUAS BELAS","PDT","12145","JOSÉ PAULO MARQUES","464","Suplente","2.271","PP / PDT",
"Vereador","PE","AGUAS BELAS","PSDB","45445","JOSÉ PETRÔNIO SAMPAIO","232","Suplente","1.135","PSDB / PMDB",
"Vereador","PE","AGUAS BELAS","PDT","12545","JOSÉ PRAXEDES DE MELO","71","Suplente","0.347","PP / PDT",
"Vereador","PE","AGUAS BELAS","PT","13444","JOSÉ ROSALVO DA SILVA","138","Suplente","0.675","PT / PPS / PSB / PRP / PC do B",
"Vereador","PE","AGUAS BELAS","PFL","25789","JOSÉ SATURNINO FILHO","79","Não eleito","0.387","PTN / PFL / PV",
"Vereador","PE","AGUAS BELAS","PTN","19111","JOSÉ VALÉRIO CORREIA DE AMORIM","94","Não eleito","0.460","PTN / PFL / PV",
"Vereador","PE","AGUAS BELAS","PV","43000","JOSÉ VERANILDO DE OLIVEIRA","217","Não eleito","1.062","PTN / PFL / PV",
"Vereador","PE","AGUAS BELAS","PTN","19874","JOSÉ VIEIRA DOS SANTOS","126","Não eleito","0.617","PTN / PFL / PV",
"Vereador","PE","AGUAS BELAS","PFL","25125","JOSÉ VITORINO GONÇALVES","65","Não eleito","0.318","PTN / PFL / PV",
"Vereador","PE","AGUAS BELAS","PSDB","45645","JOSUÉ FERREIRA BARBOZA","988","Eleito","4.835","PSDB / PMDB",
"Vereador","PE","AGUAS BELAS","PFL","25222","JOVENTINO DE SOUZA ARAÚJO","42","Não eleito","0.206","PTN / PFL / PV",
"Vereador","PE","AGUAS BELAS","PV","43111","MANOEL DOS SANTOS","55","Não eleito","0.269","PTN / PFL / PV",
"Vereador","PE","AGUAS BELAS","PMDB","15145","MANOEL HERCULANO DA COSTA","556","Suplente","2.721","PSDB / PMDB",
"Vereador","PE","AGUAS BELAS","PV","43123","MARCELINO BARBOSA DOS SANTOS FILHO","62","Não eleito","0.303","PTN / PFL / PV",
"Vereador","PE","AGUAS BELAS","PTN","19119","MÁRCIA CONCEIÇÃO RODRIGUES DE MELO","0","Não eleito","0.000","PTN / PFL / PV",
"Vereador","PE","AGUAS BELAS","PT","13456","MARCOS JOSÉ GOMES MACIEL","355","Eleito por Média","1.737","PT / PPS / PSB / PRP / PC do B",
"Vereador","PE","AGUAS BELAS","PRONA","56000","MARIA APARECIDA FERREIRA DA SILVA","91","Suplente","0.445","PTB / PSL / PL / PMN / PRONA",
"Vereador","PE","AGUAS BELAS","PPS","23123","MARIA AUXILIADORA MENDES","0","Suplente","0.000","PT / PPS / PSB / PRP / PC do B",
"Vereador","PE","AGUAS BELAS","PFL","25666","MARIA JOSÉ MIRANDA GAMA","4","Não eleito","0.020","PTN / PFL / PV",
"Vereador","PE","AGUAS BELAS","PSB","40123","MARIA LENI TORRES DE OLIVEIRA","103","Suplente","0.504","PT / PPS / PSB / PRP / PC do B",
