Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (RORAIMA) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 14:02:19  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","RR","BOA VISTA","PTC","36444","JOSE ANTONIO INACIO DE ABREU","189","Suplente","0.167","PMN / PTC",
"Vereador","RR","BOA VISTA","PC do B","65666","JOSE AUGSUTO CARVALHO BRITO","952","Suplente","0.843","PPS / PC do B",
"Vereador","RR","BOA VISTA","PRP","44600","JOSE CARLOS ARANHA RODRIGUES","611","Suplente","0.541","PSL / PHS / PRP / PRONA / PT do B",
"Vereador","RR","BOA VISTA","PRP","44567","JOSE CLAUDIO BRASIL DA SILVA","0","Registro negado antes da eleição","0.000","PSL / PHS / PRP / PRONA / PT do B",
"Vereador","RR","BOA VISTA","PSDB","45145","JOSÉ DEODATO DE AQUINO","110","Não eleito","0.097","(sem coligação)",
"Vereador","RR","BOA VISTA","PTC","36101","JOSE EDVAR MENEZES FERNANDES","112","Suplente","0.099","PMN / PTC",
"Vereador","RR","BOA VISTA","PHS","31111","JOSE MARIA GOMES CARNEIRO","1,089","Suplente","0.964","PSL / PHS / PRP / PRONA / PT do B",
"Vereador","RR","BOA VISTA","PPS","23133","JOSÉ NILSON ARAÚJO BEZERRA","353","Suplente","0.313","PPS / PC do B",
"Vereador","RR","BOA VISTA","PPS","23444","JOSE RAIMUNDO VENACIO DE CASTRO","632","Suplente","0.560","PPS / PC do B",
"Vereador","RR","BOA VISTA","PMDB","15333","JOSÉ REINALDO PEREIRA DA SILVA","2,198","Eleito","1.947","PTB / PMDB",
"Vereador","RR","BOA VISTA","PDT","12777","JOSE RIBAMAR TOMAZ DA SILVA FILHO","248","Não eleito","0.220","(sem coligação)",
"Vereador","RR","PACARAIMA","PSDC","27890","ANGELA QUIRINO DOS SANTOS","44","Suplente","1.355","PTB / PSDC / PV / PT do B",
"Vereador","RR","PACARAIMA","PV","43123","ANTONIO DE OLIVEIRA SEABRA","75","Suplente","2.310","PTB / PSDC / PV / PT do B",
"Vereador","RR","PACARAIMA","PDT","12222","BERNADETH SALUSTIANO BARBOSA","95","Suplente","2.926","(sem coligação)",
"Vereador","RR","PACARAIMA","PDT","12789","BERNARDINO ENEDINO SALES RIBEIRO","0","Suplente","0.000","(sem coligação)",
"Vereador","RR","PACARAIMA","PT","13123","CASSIANO GLAUCO FLAUZINO","37","Suplente","1.140","PP / PT / PMDB / PSL / PL / PAN",
"Vereador","RR","PACARAIMA","PRP","44100","CLEBER ALVES NOGUEIRA","46","Suplente","1.417","PFL / PRP / PRONA",
"Vereador","RR","PACARAIMA","PTN","19123","CLEITON MIRANDA DA SILVA","18","Suplente","0.554","PTN / PSB",
"Vereador","RR","PACARAIMA","PL","22222","DEUSIMAR CAETANO DA SILVA","0","Registro negado antes da eleição","0.000","PP / PT / PMDB / PSL / PL / PAN",
"Vereador","RR","PACARAIMA","PL","22123","DIURA JANE DE BRITO TUPINAMBA","132","Eleito","4.065","PP / PT / PMDB / PSL / PL / PAN",
"Vereador","RR","PACARAIMA","PRONA","56111","DIVA RODRIGUES DE FREITAS","29","Suplente","0.893","PFL / PRP / PRONA",
"Vereador","RR","PACARAIMA","PRONA","56789","EDINALDO DA SILVA SOBRINHO","31","Suplente","0.955","PFL / PRP / PRONA",
"Vereador","RR","PACARAIMA","PSL","17123","EDUTINA PASSOS DA SILVA","53","Suplente","1.632","PP / PT / PMDB / PSL / PL / PAN",
"Vereador","RR","PACARAIMA","PRP","44111","FRANCISCO TEIXEIRA DE LIMA","107","Eleito por Média","3.295","PFL / PRP / PRONA",
"Vereador","RR","PACARAIMA","PTB","14789","FRANCISCO VALENTE DE LIMA","20","Suplente","0.616","PTB / PSDC / PV / PT do B",
"Vereador","RR","PACARAIMA","PFL","25123","GENIVAL COSTA DA SILVA","225","Eleito","6.929","PFL / PRP / PRONA",
"Vereador","RR","PACARAIMA","PDT","12777","GLORIA PEREIRA DA SILVA","98","Suplente","3.018","(sem coligação)",
"Vereador","RR","PACARAIMA","PDT","12123","JOÃO DE SOUZA","23","Suplente","0.708","(sem coligação)",
"Vereador","RR","PACARAIMA","PTB","14123","JOSE LOPES SOARES","74","Suplente","2.279","PTB / PSDC / PV / PT do B",
"Vereador","RR","PACARAIMA","PAN","26666","JOSE NEMESIO MELO BEZERRA","32","Suplente","0.986","PP / PT / PMDB / PSL / PL / PAN",
