Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (MATO GROSSO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:56:02  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","MT","BRASNORTE","PFL","25222","GENADELSO DE OLIVEIRA ALVES","29","Suplente","0.458","(sem coligação)",
"Vereador","MT","BRASNORTE","PFL","25250","GENIVAL JESUS DE ALMEIDA","229","Suplente","3.613","(sem coligação)",
"Vereador","MT","BRASNORTE","PPS","23555","GERSON SOARES DE OLIVEIRA","12","Suplente","0.189","PL / PPS / PT",
"Vereador","MT","BRASNORTE","PSDB","45456","GILBERTO MARCELO BAZZAN","172","Eleito por Média","2.714","PTB / PTN / PSDB",
"Vereador","MT","BRASNORTE","PSDB","45000","IRACINO FERNANDES DE OLIVEIRA","152","Suplente","2.398","PTB / PTN / PSDB",
"Vereador","MT","BRASNORTE","PDT","12345","ISABEL DA SILVA FRAZÃO","254","Suplente","4.008","PP / PDT / PMDB",
"Vereador","MT","BRASNORTE","PMDB","15550","JOÃO GRAMAXO DA SILVA","0","Suplente","0.000","PP / PDT / PMDB",
"Vereador","MT","BRASNORTE","PL","22123","JOÃO RODRIGUES DE OLIVEIRA","315","Eleito","4.970","PL / PPS / PT",
"Vereador","MT","BRASNORTE","PSDB","45888","JOSÉ ALEIXO JANAXI","39","Suplente","0.615","PTB / PTN / PSDB",
"Vereador","MT","BRASNORTE","PT","13033","JOSÉ CUSTÓDIO DE MENEZES NETO","17","Suplente","0.268","PL / PPS / PT",
"Vereador","MT","BRASNORTE","PMDB","15500","JOSÉ PINTO DE FREITAS","39","Suplente","0.615","PP / PDT / PMDB",
"Vereador","MT","BRASNORTE","PMDB","15560","JOSE WILSON DA ROCHA","0","Suplente","0.000","PP / PDT / PMDB",
"Vereador","MT","BRASNORTE","PP","11333","LUCILENE CARLOS ANGOLA","24","Suplente","0.379","PP / PDT / PMDB",
"Vereador","MT","BRASNORTE","PSDB","45123","LUIZ RAMIRO BISPO VIEIRA","96","Suplente","1.515","PTB / PTN / PSDB",
"Vereador","MT","BRASNORTE","PFL","25510","MARIA APARECIDA MUNIZ","80","Suplente","1.262","(sem coligação)",
"Vereador","MT","BRASNORTE","PP","11222","MAURA BARBOSA","8","Suplente","0.126","PP / PDT / PMDB",
"Vereador","MT","BRASNORTE","PSDB","45444","MAURO CABULON","33","Suplente","0.521","PTB / PTN / PSDB",
"Vereador","MT","BRASNORTE","PL","22326","NADIA MARIA MENDES DE SOUZA","82","Suplente","1.294","PL / PPS / PT",
"Vereador","MT","BRASNORTE","PPS","23222","NILSO JOSÉ POLINSKI","161","Suplente","2.540","PL / PPS / PT",
"Vereador","MT","BRASNORTE","PP","11111","NILSON KOKOJISKI","548","Eleito","8.646","PP / PDT / PMDB",
"Vereador","MT","BRASNORTE","PFL","25555","NOEMI DOS REIS CORREA","25","Suplente","0.394","(sem coligação)",
"Vereador","MT","BRASNORTE","PFL","25225","OTMAR ARENHARD","128","Suplente","2.020","(sem coligação)",
"Vereador","MT","ARAGUAIANA","PPS","23111","BELIONIZIA SOUSA AMORIM","121","Eleito","5.657","PDT / PPS",
"Vereador","MT","ARAGUAIANA","PDT","12333","CARLOS ANTONIO MECENA DE OLIVEIRA","11","Suplente","0.514","PDT / PPS",
"Vereador","MT","ARAGUAIANA","PSDB","45323","DARCI SEBASTIAO DE GOUVEIA","46","Suplente","2.151","PMDB / PSDB",
"Vereador","MT","ARAGUAIANA","PMDB","15500","DAVI TENORIO DE OLIVEIRA","49","Suplente","2.291","PMDB / PSDB",
"Vereador","MT","ARAGUAIANA","PPS","23666","DAVID ROGÉRIO BARBOSA","107","Eleito","5.002","PDT / PPS",
"Vereador","MT","ARAGUAIANA","PPS","23456","DERCI NARDES GOMES","64","Suplente","2.992","PDT / PPS",
"Vereador","MT","ARAGUAIANA","PL","22222","DIARI DOS REIS PAULINO FEITOSA","54","Suplente","2.525","PP / PL",
"Vereador","MT","ARAGUAIANA","PPS","23444","DINIS CARVALHO DOS REIS","74","Suplente","3.460","PDT / PPS",
"Vereador","MT","ARAGUAIANA","PT","13333","EVANILDES DA COSTA SOUSA","6","Não eleito","0.281","PT / PFL",
"Vereador","MT","ARAGUAIANA","PSDB","45555","GERALDO FRANCISCO VALIM","68","Suplente","3.179","PMDB / PSDB",
"Vereador","MT","ARAGUAIANA","PP","11456","GETULIO DUTRA VIEIRA NETO","111","Eleito","5.189","PP / PL",
"Vereador","MT","ARAGUAIANA","PSDB","45333","GILMAR LUIZ DA SILVA ROSA","55","Suplente","2.571","PMDB / PSDB",
"Vereador","MT","ARAGUAIANA","PL","22345","IVANI DUARTE MORAES","3","Suplente","0.140","PP / PL",
"Vereador","MT","ARAGUAIANA","PPS","23123","JOÃO BOSCO MOREIRA BRITO","41","Suplente","1.917","PDT / PPS",
"Vereador","MT","ARAGUAIANA","PL","22123","JOISILENE ESTEVES BARROS","6","Suplente","0.281","PP / PL",
"Vereador","MT","ARAGUAIANA","PL","22580","JOSÉ RODRIGUES DE FREITAS","65","Eleito por Média","3.039","PP / PL",
