Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (ESPIRITO SANTO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:48:50  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","ES","CONCEICAO DA BARRA","PSDB","45555","CELIA CRISTINA VIEIRA DA CUNHA","181","Suplente","1.226","PDT / PPS / PSDB",
"Vereador","ES","CONCEICAO DA BARRA","PSL","17899","CÉLIO MOREIRA DE BRITO","214","Eleito","1.450","PSL / PRTB",
"Vereador","ES","CONCEICAO DA BARRA","PSC","20789","CHRYSTIANO BARREIRA DE SOUZA","270","Eleito por Média","1.829","PFL / PSC / PT do B",
"Vereador","ES","CONCEICAO DA BARRA","PSC","20234","CLAUDIA COSME DOS SANTOS","33","Suplente","0.224","PFL / PSC / PT do B",
"Vereador","ES","CONCEICAO DA BARRA","PFL","25200","CLAUDIA MARIA DE ALMEIDA SERRA","146","Suplente","0.989","PFL / PSC / PT do B",
"Vereador","ES","CONCEICAO DA BARRA","PHS","31031","CLEMAR DOS SANTOS NEGREIROS","59","Suplente","0.400","PT / PHS",
"Vereador","ES","CONCEICAO DA BARRA","PSC","20999","COSME DE ALMEIDA NOVAES","135","Suplente","0.915","PFL / PSC / PT do B",
"Vereador","ES","CONCEICAO DA BARRA","PTC","36222","DOMINGAS FELICIDADE","35","Não eleito","0.237","PMDB / PTC / PP",
"Vereador","ES","CONCEICAO DA BARRA","PT","13313","DOMINGOS FIRMIANO DOS SANTOS","135","Suplente","0.915","PT / PHS",
"Vereador","ES","CONCEICAO DA BARRA","PSDC","27000","EDMA  DA SILVA BARCELLOS","89","Não eleito","0.603","PTB / PSDC",
"Vereador","ES","CONCEICAO DA BARRA","PC do B","65789","EDONIAS NASCIMENTO","27","Não eleito","0.183","(sem coligação)",
"Vereador","ES","CONCEICAO DA BARRA","PMN","33123","EDSON RODRIGUES LINHARES","47","Não eleito","0.318","PMN / PSB",
"Vereador","ES","CONCEICAO DA BARRA","PP","11633","ELENI MARIA DA SILVA PIÃO","31","Não eleito","0.210","PMDB / PTC / PP",
"Vereador","ES","CONCEICAO DA BARRA","PPS","23111","ELIEZER BATISTA BORGES","1","Suplente","0.007","PDT / PPS / PSDB",
"Vereador","ES","CONCEICAO DA BARRA","PT","13111","ELIEZER FRANCISCO SIMÕES BISPO","61","Suplente","0.413","PT / PHS",
"Vereador","ES","CONCEICAO DA BARRA","PRONA","56666","ELIMAR ALVES DOS SANTOS","108","Não eleito","0.732","PTN / PV / PRONA",
"Vereador","ES","CONCEICAO DA BARRA","PT","13123","ÉLIO ALVES","158","Suplente","1.070","PT / PHS",
"Vereador","ES","CONCEICAO DA BARRA","PRTB","28777","ELIOMAR DOS SANTOS","66","Suplente","0.447","PSL / PRTB",
"Vereador","ES","CONCEICAO DA BARRA","PSC","20000","ELISEU RODRIGUES DA SILVA","156","Suplente","1.057","PFL / PSC / PT do B",
