Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (TOCANTINS) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 14:06:18  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","TO","CACHOEIRINHA","PPS","23456","ABIDNEGO FERNANDES DA SILVA","39","Eleito","3.228","PP / PTB / PMDB / PSC / PPS / PSDB",
"Vereador","TO","CACHOEIRINHA","PP","11602","ALZIRO CARDOSO DA COSTA","6","Suplente","0.497","PP / PTB / PMDB / PSC / PPS / PSDB",
"Vereador","TO","CACHOEIRINHA","PDT","12312","ANTONIO CASTRO RIBEIRO","15","Suplente","1.242","PDT / PT / PSL / PRTB",
"Vereador","TO","CACHOEIRINHA","PTB","14614","ANTONIO NEVES DOS SANTOS","29","Suplente","2.401","PP / PTB / PMDB / PSC / PPS / PSDB",
"Vereador","TO","CACHOEIRINHA","PP","11601","ANTONIO RAIMUNDO ARAUJO SOUSA","35","Suplente","2.897","PP / PTB / PMDB / PSC / PPS / PSDB",
"Vereador","TO","CACHOEIRINHA","PFL","25605","ANTONIO WEMERSON TORRES FERREIRA","87","Eleito","7.202","PL / PFL / PSB",
"Vereador","TO","CACHOEIRINHA","PSL","17777","EDVAR ALVES FERREIRA","24","Suplente","1.987","PDT / PT / PSL / PRTB",
"Vereador","TO","CACHOEIRINHA","PT","13333","ELIEUDE PEREIRA DA COSTA","4","Suplente","0.331","PDT / PT / PSL / PRTB",
"Vereador","TO","CACHOEIRINHA","PT","13111","ELISEU SOUSA SOBRINHO","47","Eleito","3.891","PDT / PT / PSL / PRTB",
"Vereador","TO","CACHOEIRINHA","PFL","25604","ERISVALDO RESPLANDES DE ARAUJO","57","Eleito por Média","4.719","PL / PFL / PSB",
"Vereador","TO","CACHOEIRINHA","PSDB","45678","EZEQUIEL DA SILVA DE CARVALHO","27","Suplente","2.235","PP / PTB / PMDB / PSC / PPS / PSDB",
"Vereador","TO","CACHOEIRINHA","PP","11456","FRANCISCO ANDRADE SILVA","78","Eleito","6.457","PP / PTB / PMDB / PSC / PPS / PSDB",
"Vereador","TO","CACHOEIRINHA","PSC","20000","FRANCISCO CARDOSO NETO","0","Suplente","0.000","PP / PTB / PMDB / PSC / PPS / PSDB",
"Vereador","TO","CACHOEIRINHA","PSL","17555","GENESIO GOMES DE SOUSA","18","Suplente","1.490","PDT / PT / PSL / PRTB",
"Vereador","TO","CACHOEIRINHA","PT","13013","JOÃO LUIZ FERREIRA","52","Eleito","4.305","PDT / PT / PSL / PRTB",
"Vereador","TO","CACHOEIRINHA","PDT","12345","JOÃO MOREIRA DO NASCIMENTO","47","Eleito","3.891","PDT / PT / PSL / PRTB",
"Vereador","TO","CACHOEIRINHA","PMDB","15678","JOELVAN DOS SANTOS SOUSA","25","Suplente","2.070","PP / PTB / PMDB / PSC / PPS / PSDB",
"Vereador","TO","CACHOEIRINHA","PSDB","45111","JOSÉ BOTELHO DOURADO","35","Suplente","2.897","PP / PTB / PMDB / PSC / PPS / PSDB",
"Vereador","TO","CACHOEIRINHA","PSL","17333","JOSÉ FERNANDES PINHEIRO","30","Suplente","2.483","PDT / PT / PSL / PRTB",
"Vereador","TO","CACHOEIRINHA","PFL","25606","JOSE GOMES DE FREITAS","37","Suplente","3.063","PL / PFL / PSB",
"Vereador","TO","CACHOEIRINHA","PT","13123","JOSÉ RODRIGUES BORGES","26","Suplente","2.152","PDT / PT / PSL / PRTB",
"Vereador","TO","CACHOEIRINHA","PFL","25601","MARIA ALVES DE BRITO","4","Suplente","0.331","PL / PFL / PSB",
"Vereador","TO","CACHOEIRINHA","PFL","25602","MARIA DAS DORES MARTINS FREITAS","14","Suplente","1.159","PL / PFL / PSB",
"Vereador","TO","CACHOEIRINHA","PP","11604","MARINALVA PEREIRA DA SILVA","0","Suplente","0.000","PP / PTB / PMDB / PSC / PPS / PSDB",
"Vereador","TO","CRISTALANDIA","PPS","23004","IRANILTON PEREIRA CAMPOS","35","Suplente","0.805","PDT / PT / PMDB / PPS / PSB",
"Vereador","TO","CRISTALANDIA","PFL","25112","JOÃO PEREIRA DA SILVA","82","Suplente","1.886","PP / PTB / PSL / PL / PFL / PRTB / PSDB / PRONA",
"Vereador","TO","CRISTALANDIA","PPS","23002","JOSÉ SALVADOR FERREIRA","16","Suplente","0.368","PDT / PT / PMDB / PPS / PSB",
