Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (PARAIBA) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:56:52  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","PB","BOA VISTA","PSDB","45000","SEBASTIÃO PEREIRA PORTO","179","Suplente","4.454","(sem coligação)",
"Vereador","PB","BOA VISTA","PP","11555","SEVERINO REINALDO DE ARAUJO","34","Suplente","0.846","(sem coligação)",
"Vereador","PB","BOA VISTA","PPS","23333","ULISSES ALBINO FARIAS","42","Não eleito","1.045","PPS / PHS",
"Vereador","PB","BOA VISTA","PPS","23111","VALDECI PEREIRA ARAUJO","23","Não eleito","0.572","PPS / PHS",
"Vereador","PB","BOA VISTA","PSDB","45620","VALDEMIR FÉLIX DE ARAÚJO","109","Suplente","2.712","(sem coligação)",
"Vereador","PB","BOA VISTA","PP","11000","WELLINGTON RICARDO DE ALCANTARA","131","Suplente","3.260","(sem coligação)",
"Vereador","PB","BOM JESUS","PSL","17777","ANA MARIA ROLIM DE ALBUQUERQUE","41","Suplente","2.201","PV / PSL / PPS / PTC",
"Vereador","PB","BOM JESUS","PV","43234","ANTONIO PINTO DINIZ","40","Suplente","2.147","PV / PSL / PPS / PTC",
"Vereador","PB","BOM JESUS","PSL","17147","ARNALDO ROLIM DE FREITAS","130","Eleito","6.978","PV / PSL / PPS / PTC",
"Vereador","PB","BOM JESUS","PSL","17622","CICERO ALEXANDRE FURTADO","29","Suplente","1.557","PV / PSL / PPS / PTC",
"Vereador","PB","BOM JESUS","PSL","17601","EVANDRO DOS SANTOS SOUZA","113","Eleito","6.065","PV / PSL / PPS / PTC",
