Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (RONDONIA) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 14:00:58  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","RO","CACOAL","PSDB","45123","VANDERLEI KLOOS","348","Suplente","0.896","PDT / PSDB",
"Vereador","RO","CACOAL","PFL","25789","VERA LUCIA DE SOUZA VIEIRA SANTANA MAGALHÃES","40","Suplente","0.103","PTB / PMN / PRP / PRTB / PL / PFL / PPS",
"Vereador","RO","CACOAL","PSB","40111","WALTER RODRIGUES DA SILVA","51","Suplente","0.131","PT / PSB",
"Vereador","RO","CACOAL","PTB","14777","WANDER SANDERS DAMASCENO","375","Suplente","0.965","PTB / PMN / PRP / PRTB / PL / PFL / PPS",
"Vereador","RO","CACOAL","PSDB","45678","WILSON PEREIRA DA ROCHA FILHO","485","Suplente","1.248","PDT / PSDB",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PSB","40123","ADAO CARLOS DA SILVA","98","Suplente","1.940","PSB / PFL / PL / PP",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PTB","14444","ADEMIR BORHER","155","Não eleito","3.068","(sem coligação)",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PTB","14567","ADEMIR CURBANO","76","Não eleito","1.504","(sem coligação)",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PTB","14123","ADILSON JACINTO DE OLIVEIRA","1","Não eleito","0.020","(sem coligação)",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PSDB","45554","ADOLFO VITORINO DE OLIVEIRA","12","Suplente","0.238","(sem coligação)",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PPS","23000","ADRIANO MARCOS PEREIRA DOS SANTOS","79","Suplente","1.564","PT / PPS",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PT","13456","ALCIDES MARTINS DE ASSIS","41","Suplente","0.812","PT / PPS",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PSDB","45111","ANTONIO CARLOS BENTO","133","Suplente","2.633","(sem coligação)",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PDT","12999","ANTONIO LARA DOS SANTOS","18","Não eleito","0.356","(sem coligação)",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PDT","12555","ANTONIO NETO SARDINHA","22","Não eleito","0.435","(sem coligação)",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PFL","25111","CARLIM PEREIRA MACHADO","9","Suplente","0.178","PSB / PFL / PL / PP",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PFL","25000","CARLINDO ALVES DOS SANTOS","51","Suplente","1.010","PSB / PFL / PL / PP",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PL","22222","CARLOS COSTA DE OLIVEIRA","53","Suplente","1.049","PSB / PFL / PL / PP",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PFL","25190","CATIANA GONÇALVES DE MIRANDA","15","Suplente","0.297","PSB / PFL / PL / PP",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PSDB","45123","CECILIA PEREIRA BONFIM","49","Suplente","0.970","(sem coligação)",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PSDB","45222","CLAUDIONOR DE OLIVEIRA CARDOSO","76","Suplente","1.504","(sem coligação)",
"Vereador","RO","CAMPO NOVO DE RONDONIA","PMDB","15666","CLEOMAR HENRIQUE HELLMANN","187","Eleito","3.702","PSDC / PMDB",
"Vereador","RO","COSTA MARQUES","PP","11234","ARIEL RODRIGUES MOREIRA","45","Suplente","0.809","PP / PTB / PSL",
"Vereador","RO","COSTA MARQUES","PT","13417","ASSIS DAVID DA SILVA","25","Não eleito","0.450","(sem coligação)",
"Vereador","RO","COSTA MARQUES","PMN","33335","BENEDITO RIBEIRO DE OLIVEIRA","22","Suplente","0.396","PPS / PAN / PMN",
"Vereador","RO","COSTA MARQUES","PMN","33350","BERNARDINO SANTOS","69","Suplente","1.241","PPS / PAN / PMN",
"Vereador","RO","COSTA MARQUES","PSDB","45678","CLÉBSON GONÇALVES DA SILVA","145","Suplente","2.608","PDT / PL / PSDB",
"Vereador","RO","COSTA MARQUES","PL","22333","CLEITON FERREIRA ANHES","192","Suplente","3.454","PDT / PL / PSDB",
"Vereador","RO","COSTA MARQUES","PMN","33336","DALGIZA RIBEIRO BARBOSA","9","Suplente","0.162","PPS / PAN / PMN",
"Vereador","RO","COSTA MARQUES","PSDB","45222","DELMIRA GOMES BRÁS","76","Suplente","1.367","PDT / PL / PSDB",
"Vereador","RO","COSTA MARQUES","PP","11122","DIVA MANTOVANI CARVALHO","27","Suplente","0.486","PP / PTB / PSL",
"Vereador","RO","COSTA MARQUES","PDT","12222","EDIMAR CAIADO DA CRUZ","49","Suplente","0.881","PDT / PL / PSDB",
"Vereador","RO","COSTA MARQUES","PP","11777","ELIANA GONÇALVES DE OLIVEIRA","8","Suplente","0.144","PP / PTB / PSL",
"Vereador","RO","COSTA MARQUES","PT","13222","ELIAS CARDOSO DE ALMEIDA","2","Não eleito","0.036","(sem coligação)",
"Vereador","RO","COSTA MARQUES","PT","13404","ELIZABETH RIBEIRO DE OLIVEIRA LOPES","44","Não eleito","0.792","(sem coligação)",
"Vereador","RO","COSTA MARQUES","PMDB","15777","ELOINA DE JESUS DE LIMA TOLEDO","147","Eleito por Média","2.644","PMDB / PFL / PSB",
"Vereador","RO","COSTA MARQUES","PFL","25123","ERASMO JULIO DOS SANTOS","38","Suplente","0.684","PMDB / PFL / PSB",
"Vereador","RO","COSTA MARQUES","PMDB","15456","EUCLIDES SERGIO NETO","133","Suplente","2.393","PMDB / PFL / PSB",
"Vereador","RO","COSTA MARQUES","PAN","26444","EUGENIO RODRIGUES DE ALENCAR","16","Suplente","0.288","PPS / PAN / PMN",
"Vereador","RO","COSTA MARQUES","PP","11509","FELISBERTO GONSALVES OLIVEIRA","13","Suplente","0.234","PP / PTB / PSL",
"Vereador","RO","COSTA MARQUES","PDT","12121","FRANCISCO ALVES SALES","268","Eleito","4.821","PDT / PL / PSDB",
"Vereador","RO","COSTA MARQUES","PAN","26333","FRANCISCO ANTONIO MARTINS","19","Suplente","0.342","PPS / PAN / PMN",
"Vereador","RO","COSTA MARQUES","PSL","17333","GEANE DUARTE SENA DE FRANCA","4","Suplente","0.072","PP / PTB / PSL",
